"Plot","Cell","Row","Column","Taxon","Present"
"LC1-19",98,10,8,"Anthyllis vulneraria",1
"LC1-19",98,10,8,"Carex sempervirens",1
"LC1-19",98,10,8,"Helianthemum canum",1
"LC1-19",98,10,8,"Jurinea humilis",1
"LC1-19",98,10,8,"Koeleria vallesiana",1
"LC1-19",99,10,9,"Androsace villosa",1
"LC1-19",99,10,9,"Anthyllis vulneraria",1
"LC1-19",99,10,9,"Carex sempervirens",1
"LC1-19",99,10,9,"Festuca gr. rubra",1
"LC1-19",99,10,9,"Helianthemum canum",1
"LC1-19",99,10,9,"Jurinea humilis",1
"LC1-19",99,10,9,"Sesleria caerulea",1
"LC1-19",100,10,10,"Carex sempervirens",1
"LC1-19",100,10,10,"Helianthemum canum",1
"LC1-19",100,10,10,"Sesleria caerulea",1
"LC2-09",1,1,1,"Androsace villosa",1
"LC2-09",1,1,1,"Anthyllis vulneraria",1
"LC2-09",1,1,1,"Genista legionensis",1
"LC2-09",1,1,1,"Helianthemum canum",1
"LC2-09",2,1,2,"Helianthemum canum",1
"LC2-09",3,1,3,"Helianthemum canum",1
"LC2-09",3,1,3,"Koeleria vallesiana",1
"LC2-09",4,1,4,"Carex sempervirens",1
"LC2-09",4,1,4,"Euphrasia salisburgensis",1
"LC2-09",4,1,4,"Helianthemum canum",1
"LC2-09",4,1,4,"Koeleria vallesiana",1
"LC2-09",4,1,4,"Scilla verna",1
"LC2-09",5,1,5,"Anthyllis vulneraria",1
"LC2-09",5,1,5,"Carex sempervirens",1
"LC2-09",5,1,5,"Euphrasia salisburgensis",1
"LC2-09",5,1,5,"Helianthemum canum",1
"LC2-09",5,1,5,"Scilla verna",1
"LC2-09",6,1,6,"Anthyllis vulneraria",1
"LC2-09",6,1,6,"Carex sempervirens",1
"LC2-09",6,1,6,"Helianthemum canum",1
"LC2-09",7,1,7,"Androsace villosa",1
"LC2-09",7,1,7,"Anthyllis vulneraria",1
"LC2-09",7,1,7,"Carex sempervirens",1
"LC2-09",7,1,7,"Helianthemum canum",1
"LC2-09",7,1,7,"Koeleria vallesiana",1
"LC2-09",7,1,7,"Scilla verna",1
"LC2-09",8,1,8,"Helianthemum canum",1
"LC2-09",8,1,8,"Koeleria vallesiana",1
"LC2-09",8,1,8,"Scilla verna",1
"LC2-09",9,1,9,"Anthyllis vulneraria",1
"LC2-09",9,1,9,"Helianthemum canum",1
"LC2-09",9,1,9,"Koeleria vallesiana",1
"LC2-09",9,1,9,"Saxifraga conifera",1
"LC2-09",10,1,10,"Anthyllis vulneraria",1
"LC2-09",10,1,10,"Helianthemum canum",1
"LC2-09",10,1,10,"Koeleria vallesiana",1
"LC2-09",10,1,10,"Saxifraga conifera",1
"LC2-09",10,1,10,"Scilla verna",1
"LC2-09",11,2,1,"Androsace villosa",1
"LC2-09",11,2,1,"Euphrasia salisburgensis",1
"LC2-09",11,2,1,"Genista legionensis",1
"LC2-09",11,2,1,"Helianthemum canum",1
"LC2-09",11,2,1,"Jurinea humilis",1
"LC2-09",12,2,2,"Helianthemum canum",1
"LC2-09",12,2,2,"Koeleria vallesiana",1
"LC2-09",13,2,3,"Helianthemum canum",1
"LC2-09",13,2,3,"Koeleria vallesiana",1
"LC2-09",14,2,4,"Carex sempervirens",1
"LC2-09",15,2,5,"Androsace villosa",1
"LC2-09",15,2,5,"Anthyllis vulneraria",1
"LC2-09",15,2,5,"Carex sempervirens",1
"LC2-09",15,2,5,"Helianthemum canum",1
"LC2-09",16,2,6,"Carex sempervirens",1
"LC2-09",16,2,6,"Helianthemum canum",1
"LC2-09",17,2,7,"Carex sempervirens",1
"LC2-09",17,2,7,"Festuca burnatii",1
"LC2-09",17,2,7,"Helianthemum canum",1
"LC2-09",18,2,8,"Androsace villosa",1
"LC2-09",18,2,8,"Helianthemum canum",1
"LC2-09",18,2,8,"Scilla verna",1
"LC2-09",19,2,9,"Androsace villosa",1
"LC2-09",19,2,9,"Euphrasia salisburgensis",1
"LC2-09",19,2,9,"Helianthemum canum",1
"LC2-09",19,2,9,"Scilla verna",1
"LC2-09",20,2,10,"Euphrasia salisburgensis",1
"LC2-09",20,2,10,"Helianthemum canum",1
"LC2-09",20,2,10,"Saxifraga conifera",1
"LC2-09",20,2,10,"Scilla verna",1
"LC2-09",21,3,1,"Anthyllis vulneraria",1
"LC2-09",21,3,1,"Helianthemum canum",1
"LC2-09",21,3,1,"Jurinea humilis",1
"LC2-09",21,3,1,"Koeleria vallesiana",1
"LC2-09",21,3,1,"Minuartia verna",1
"LC2-09",22,3,2,"Androsace villosa",1
"LC2-09",22,3,2,"Anthyllis vulneraria",1
"LC2-09",22,3,2,"Euphrasia salisburgensis",1
"LC2-09",22,3,2,"Helianthemum canum",1
"LC2-09",22,3,2,"Jurinea humilis",1
"LC2-09",22,3,2,"Koeleria vallesiana",1
"LC2-09",23,3,3,"Androsace villosa",1
"LC2-09",23,3,3,"Anthyllis vulneraria",1
"LC2-09",23,3,3,"Carex sempervirens",1
"LC2-09",23,3,3,"Helianthemum canum",1
"LC2-09",23,3,3,"Koeleria vallesiana",1
"LC2-09",23,3,3,"Scilla verna",1
"LC2-09",24,3,4,"Androsace villosa",1
"LC2-09",24,3,4,"Carex sempervirens",1
"LC2-09",24,3,4,"Genista legionensis",1
"LC2-09",24,3,4,"Helianthemum canum",1
"LC2-09",24,3,4,"Koeleria vallesiana",1
"LC2-09",24,3,4,"Scilla verna",1
"LC2-09",25,3,5,"Androsace villosa",1
"LC2-09",25,3,5,"Carex sempervirens",1
"LC2-09",25,3,5,"Helianthemum canum",1
"LC2-09",25,3,5,"Koeleria vallesiana",1
"LC2-09",26,3,6,"Carex sempervirens",1
"LC2-09",26,3,6,"Helianthemum canum",1
"LC2-09",26,3,6,"Koeleria vallesiana",1
"LC2-09",27,3,7,"Anthyllis vulneraria",1
"LC2-09",27,3,7,"Helianthemum canum",1
"LC2-09",28,3,8,"Helianthemum canum",1
"LC2-09",29,3,9,"Androsace villosa",1
"LC2-09",29,3,9,"Helianthemum canum",1
"LC2-09",29,3,9,"Koeleria vallesiana",1
"LC2-09",29,3,9,"Scilla verna",1
"LC2-09",30,3,10,"Androsace villosa",1
"LC2-09",30,3,10,"Helianthemum canum",1
"LC2-09",30,3,10,"Koeleria vallesiana",1
"LC2-09",30,3,10,"Scilla verna",1
"LC2-09",31,4,1,"Helianthemum canum",1
"LC2-09",32,4,2,"Androsace villosa",1
"LC2-09",32,4,2,"Helianthemum canum",1
"LC2-09",32,4,2,"Koeleria vallesiana",1
"LC2-09",32,4,2,"Scilla verna",1
"LC2-09",33,4,3,"Androsace villosa",1
"LC2-09",33,4,3,"Helianthemum canum",1
"LC2-09",33,4,3,"Koeleria vallesiana",1
"LC2-09",33,4,3,"Scilla verna",1
"LC2-09",34,4,4,"Androsace villosa",1
"LC2-09",34,4,4,"Carex sempervirens",1
"LC2-09",34,4,4,"Helianthemum canum",1
"LC2-09",34,4,4,"Koeleria vallesiana",1
"LC2-09",34,4,4,"Scilla verna",1
"LC2-09",35,4,5,"Androsace villosa",1
"LC2-09",35,4,5,"Carex sempervirens",1
"LC2-09",35,4,5,"Euphrasia salisburgensis",1
"LC2-09",35,4,5,"Helianthemum canum",1
"LC2-09",35,4,5,"Koeleria vallesiana",1
"LC2-09",36,4,6,"Carex sempervirens",1
"LC2-09",36,4,6,"Helianthemum canum",1
"LC2-09",37,4,7,"Anthyllis vulneraria",1
"LC2-09",37,4,7,"Helianthemum canum",1
"LC2-09",38,4,8,"Helianthemum canum",1
"LC2-09",38,4,8,"Koeleria vallesiana",1
"LC2-09",38,4,8,"Saxifraga conifera",1
"LC2-09",39,4,9,"Androsace villosa",1
"LC2-09",39,4,9,"Anthyllis vulneraria",1
"LC2-09",39,4,9,"Helianthemum canum",1
"LC2-09",39,4,9,"Koeleria vallesiana",1
"LC2-09",39,4,9,"Scilla verna",1
"LC2-09",40,4,10,"Androsace villosa",1
"LC2-09",40,4,10,"Helianthemum canum",1
"LC2-09",40,4,10,"Scilla verna",1
"LC2-09",41,5,1,"Anthyllis vulneraria",1
"LC2-09",41,5,1,"Genista legionensis",1
"LC2-09",41,5,1,"Helianthemum canum",1
"LC2-09",41,5,1,"Koeleria vallesiana",1
"LC2-09",41,5,1,"Scilla verna",1
"LC2-09",42,5,2,"Euphrasia salisburgensis",1
"LC2-09",42,5,2,"Helianthemum canum",1
"LC2-09",42,5,2,"Koeleria vallesiana",1
"LC2-09",42,5,2,"Scilla verna",1
"LC2-09",43,5,3,"Helianthemum canum",1
"LC2-09",43,5,3,"Koeleria vallesiana",1
"LC2-09",43,5,3,"Minuartia verna",1
"LC2-09",44,5,4,"Androsace villosa",1
"LC2-09",44,5,4,"Helianthemum canum",1
"LC2-09",44,5,4,"Koeleria vallesiana",1
"LC2-09",44,5,4,"Scilla verna",1
"LC2-09",45,5,5,"Androsace villosa",1
"LC2-09",45,5,5,"Anthyllis vulneraria",1
"LC2-09",45,5,5,"Carex sempervirens",1
"LC2-09",45,5,5,"Helianthemum canum",1
"LC2-09",45,5,5,"Koeleria vallesiana",1
"LC2-09",46,5,6,"Anthyllis vulneraria",1
"LC2-09",46,5,6,"Helianthemum canum",1
"LC2-09",46,5,6,"Koeleria vallesiana",1
"LC2-09",46,5,6,"Saxifraga conifera",1
"LC2-09",47,5,7,"Helianthemum canum",1
"LC2-09",47,5,7,"Saxifraga conifera",1
"LC2-09",47,5,7,"Scilla verna",1
"LC2-09",48,5,8,"Helianthemum canum",1
"LC2-09",48,5,8,"Scilla verna",1
"LC2-09",48,5,8,"Thymus praecox subsp. ligusticus",1
"LC2-09",49,5,9,"Androsace villosa",1
"LC2-09",49,5,9,"Anthyllis vulneraria",1
"LC2-09",49,5,9,"Thymus praecox subsp. ligusticus",1
"LC2-09",50,5,10,"Androsace villosa",1
"LC2-09",50,5,10,"Anthyllis vulneraria",1
"LC2-09",50,5,10,"Thymus praecox subsp. ligusticus",1
"LC2-09",51,6,1,"Anthyllis vulneraria",1
"LC2-09",51,6,1,"Genista legionensis",1
"LC2-09",51,6,1,"Helianthemum canum",1
"LC2-09",52,6,2,"Helianthemum canum",1
"LC2-09",52,6,2,"Koeleria vallesiana",1
"LC2-09",52,6,2,"Thymus praecox subsp. ligusticus",1
"LC2-09",53,6,3,"Androsace villosa",1
"LC2-09",53,6,3,"Helianthemum canum",1
"LC2-09",53,6,3,"Koeleria vallesiana",1
"LC2-09",53,6,3,"Thymus praecox subsp. ligusticus",1
"LC2-09",54,6,4,"Androsace villosa",1
"LC2-09",54,6,4,"Helianthemum canum",1
"LC2-09",54,6,4,"Koeleria vallesiana",1
"LC2-09",54,6,4,"Scilla verna",1
"LC2-09",54,6,4,"Thymus praecox subsp. ligusticus",1
"LC2-09",55,6,5,"Androsace villosa",1
"LC2-09",55,6,5,"Helianthemum canum",1
"LC2-09",55,6,5,"Koeleria vallesiana",1
"LC2-09",55,6,5,"Scilla verna",1
"LC2-09",55,6,5,"Thymus praecox subsp. ligusticus",1
"LC2-09",56,6,6,"Helianthemum canum",1
"LC2-09",56,6,6,"Koeleria vallesiana",1
"LC2-09",56,6,6,"Saxifraga conifera",1
"LC2-09",57,6,7,"Anthyllis vulneraria",1
"LC2-09",57,6,7,"Helianthemum canum",1
"LC2-09",57,6,7,"Koeleria vallesiana",1
"LC2-09",58,6,8,"Festuca burnatii",1
"LC2-09",58,6,8,"Helianthemum canum",1
"LC2-09",58,6,8,"Koeleria vallesiana",1
"LC2-09",58,6,8,"Thymus praecox subsp. ligusticus",1
"LC2-09",59,6,9,"Helianthemum canum",1
"LC2-09",59,6,9,"Thymus praecox subsp. ligusticus",1
"LC2-09",60,6,10,"Helianthemum canum",1
"LC2-09",60,6,10,"Thymus praecox subsp. ligusticus",1
"LC2-09",61,7,1,"Anthyllis vulneraria",1
"LC2-09",61,7,1,"Koeleria vallesiana",1
"LC2-09",61,7,1,"Scilla verna",1
"LC2-09",62,7,2,"Anthyllis vulneraria",1
"LC2-09",62,7,2,"Helianthemum canum",1
"LC2-09",62,7,2,"Koeleria vallesiana",1
"LC2-09",62,7,2,"Scilla verna",1
"LC2-09",63,7,3,"Helianthemum canum",1
"LC2-09",63,7,3,"Jurinea humilis",1
"LC2-09",64,7,4,"Androsace villosa",1
"LC2-09",64,7,4,"Helianthemum canum",1
"LC2-09",64,7,4,"Saxifraga conifera",1
"LC2-09",64,7,4,"Scilla verna",1
"LC2-09",64,7,4,"Thymus praecox subsp. ligusticus",1
"LC2-09",65,7,5,"Androsace villosa",1
"LC2-09",65,7,5,"Helianthemum canum",1
"LC2-09",65,7,5,"Scilla verna",1
"LC2-09",65,7,5,"Thymus praecox subsp. ligusticus",1
"LC2-09",66,7,6,"Helianthemum canum",1
"LC2-09",66,7,6,"Koeleria vallesiana",1
"LC2-09",66,7,6,"Thymus praecox subsp. ligusticus",1
"LC2-09",67,7,7,"Anthyllis vulneraria",1
"LC2-09",67,7,7,"Helianthemum canum",1
"LC2-09",67,7,7,"Koeleria vallesiana",1
"LC2-09",68,7,8,"Anthyllis vulneraria",1
"LC2-09",68,7,8,"Helianthemum canum",1
"LC2-09",68,7,8,"Koeleria vallesiana",1
"LC2-09",68,7,8,"Scilla verna",1
"LC2-09",69,7,9,"Androsace villosa",1
"LC2-09",69,7,9,"Anthyllis vulneraria",1
"LC2-09",69,7,9,"Helianthemum canum",1
"LC2-09",69,7,9,"Koeleria vallesiana",1
"LC2-09",70,7,10,"Helianthemum canum",1
"LC2-09",70,7,10,"Koeleria vallesiana",1
"LC2-09",70,7,10,"Saxifraga conifera",1
"LC2-09",71,8,1,"Anthyllis vulneraria",1
"LC2-09",71,8,1,"Euphrasia salisburgensis",1
"LC2-09",71,8,1,"Helianthemum canum",1
"LC2-09",71,8,1,"Saxifraga conifera",1
"LC2-09",71,8,1,"Scilla verna",1
"LC2-09",72,8,2,"Anthyllis vulneraria",1
"LC2-09",72,8,2,"Euphrasia salisburgensis",1
"LC2-09",72,8,2,"Helianthemum canum",1
"LC2-09",72,8,2,"Scilla verna",1
"LC2-09",72,8,2,"Thymus praecox subsp. ligusticus",1
"LC2-09",73,8,3,"Anthyllis vulneraria",1
"LC2-09",73,8,3,"Helianthemum canum",1
"LC2-09",73,8,3,"Jurinea humilis",1
"LC2-09",73,8,3,"Scilla verna",1
"LC2-09",73,8,3,"Thymus praecox subsp. ligusticus",1
"LC2-09",74,8,4,"Anthyllis vulneraria",1
"LC2-09",74,8,4,"Helianthemum canum",1
"LC2-09",74,8,4,"Koeleria vallesiana",1
"LC2-09",74,8,4,"Saxifraga conifera",1
"LC2-09",74,8,4,"Scilla verna",1
"LC2-09",75,8,5,"Androsace villosa",1
"LC2-09",75,8,5,"Helianthemum canum",1
"LC2-09",75,8,5,"Koeleria vallesiana",1
"LC2-09",75,8,5,"Scilla verna",1
"LC2-09",75,8,5,"Thymus praecox subsp. ligusticus",1
"LC2-09",76,8,6,"Androsace villosa",1
"LC2-09",76,8,6,"Helianthemum canum",1
"LC2-09",76,8,6,"Koeleria vallesiana",1
"LC2-09",76,8,6,"Scilla verna",1
"LC2-09",76,8,6,"Thymus praecox subsp. ligusticus",1
"LC2-09",77,8,7,"Helianthemum canum",1
"LC2-09",77,8,7,"Koeleria vallesiana",1
"LC2-09",77,8,7,"Saxifraga conifera",1
"LC2-09",78,8,8,"Helianthemum canum",1
"LC2-09",78,8,8,"Koeleria vallesiana",1
"LC2-09",78,8,8,"Scilla verna",1
"LC2-09",79,8,9,"Anthyllis vulneraria",1
"LC2-09",79,8,9,"Helianthemum canum",1
"LC2-09",79,8,9,"Koeleria vallesiana",1
"LC2-09",80,8,10,"Helianthemum canum",1
"LC2-09",80,8,10,"Saxifraga conifera",1
"LC2-09",80,8,10,"Scilla verna",1
"LC2-09",81,9,1,"Helianthemum canum",1
"LC2-09",81,9,1,"Koeleria vallesiana",1
"LC2-09",81,9,1,"Scilla verna",1
"LC2-09",81,9,1,"Thymus praecox subsp. ligusticus",1
"LC2-09",82,9,2,"Anthyllis vulneraria",1
"LC2-09",82,9,2,"Helianthemum canum",1
"LC2-09",82,9,2,"Koeleria vallesiana",1
"LC2-09",82,9,2,"Scilla verna",1
"LC2-09",82,9,2,"Thymus praecox subsp. ligusticus",1
"LC2-09",83,9,3,"Anthyllis vulneraria",1
"LC2-09",83,9,3,"Helianthemum canum",1
"LC2-09",83,9,3,"Koeleria vallesiana",1
"LC2-09",83,9,3,"Thymus praecox subsp. ligusticus",1
"LC2-09",84,9,4,"Anthyllis vulneraria",1
"LC2-09",84,9,4,"Helianthemum canum",1
"LC2-09",84,9,4,"Koeleria vallesiana",1
"LC2-09",84,9,4,"Scilla verna",1
"LC2-09",84,9,4,"Thymus praecox subsp. ligusticus",1
"LC2-09",85,9,5,"Androsace villosa",1
"LC2-09",85,9,5,"Helianthemum canum",1
"LC2-09",85,9,5,"Koeleria vallesiana",1
"LC2-09",85,9,5,"Scilla verna",1
"LC2-09",85,9,5,"Thymus praecox subsp. ligusticus",1
"LC2-09",86,9,6,"Androsace villosa",1
"LC2-09",86,9,6,"Helianthemum canum",1
"LC2-09",86,9,6,"Koeleria vallesiana",1
"LC2-09",86,9,6,"Thymus praecox subsp. ligusticus",1
"LC2-09",87,9,7,"Androsace villosa",1
"LC2-09",87,9,7,"Helianthemum canum",1
"LC2-09",87,9,7,"Koeleria vallesiana",1
"LC2-09",87,9,7,"Scilla verna",1
"LC2-09",88,9,8,"Helianthemum apenninum subsp. urrielense",1
"LC2-09",88,9,8,"Helianthemum canum",1
"LC2-09",88,9,8,"Koeleria vallesiana",1
"LC2-09",88,9,8,"Saxifraga conifera",1
"LC2-09",88,9,8,"Scilla verna",1
"LC2-09",89,9,9,"Helianthemum canum",1
"LC2-09",89,9,9,"Scilla verna",1
"LC2-09",90,9,10,"Anthyllis vulneraria",1
"LC2-09",90,9,10,"Helianthemum canum",1
"LC2-09",90,9,10,"Koeleria vallesiana",1
"LC2-09",90,9,10,"Thymus praecox subsp. ligusticus",1
"LC2-09",91,10,1,"Androsace villosa",1
"LC2-09",91,10,1,"Gypsophila repens",1
"LC2-09",91,10,1,"Helianthemum canum",1
"LC2-09",91,10,1,"Koeleria vallesiana",1
"LC2-09",91,10,1,"Minuartia verna",1
"LC2-09",91,10,1,"Scilla verna",1
"LC2-09",91,10,1,"Thymus praecox subsp. ligusticus",1
"LC2-09",92,10,2,"Androsace villosa",1
"LC2-09",92,10,2,"Anthyllis vulneraria",1
"LC2-09",92,10,2,"Genista legionensis",1
"LC2-09",92,10,2,"Helianthemum canum",1
"LC2-09",92,10,2,"Koeleria vallesiana",1
"LC2-09",92,10,2,"Scilla verna",1
"LC2-09",92,10,2,"Thymus praecox subsp. ligusticus",1
"LC2-09",93,10,3,"Androsace villosa",1
"LC2-09",93,10,3,"Genista legionensis",1
"LC2-09",93,10,3,"Helianthemum canum",1
"LC2-09",93,10,3,"Thymus praecox subsp. ligusticus",1
"LC2-09",94,10,4,"Helianthemum canum",1
"LC2-09",94,10,4,"Koeleria vallesiana",1
"LC2-09",94,10,4,"Scilla verna",1
"LC2-09",94,10,4,"Thymus praecox subsp. ligusticus",1
"LC2-09",95,10,5,"Androsace villosa",1
"LC2-09",95,10,5,"Helianthemum canum",1
"LC2-09",95,10,5,"Koeleria vallesiana",1
"LC2-09",95,10,5,"Thymus praecox subsp. ligusticus",1
"LC2-09",96,10,6,"Androsace villosa",1
"LC2-09",96,10,6,"Helianthemum canum",1
"LC2-09",96,10,6,"Koeleria vallesiana",1
"LC2-09",96,10,6,"Saxifraga conifera",1
"LC2-09",96,10,6,"Thymus praecox subsp. ligusticus",1
"LC2-09",97,10,7,"Androsace villosa",1
"LC2-09",97,10,7,"Helianthemum canum",1
"LC2-09",97,10,7,"Koeleria vallesiana",1
"LC2-09",97,10,7,"Scilla verna",1
"LC2-09",98,10,8,"Anthyllis vulneraria",1
"LC2-09",98,10,8,"Helianthemum apenninum subsp. urrielense",1
"LC2-09",98,10,8,"Helianthemum canum",1
"LC2-09",98,10,8,"Koeleria vallesiana",1
"LC2-09",99,10,9,"Genista legionensis",1
"LC2-09",99,10,9,"Helianthemum canum",1
"LC2-09",99,10,9,"Koeleria vallesiana",1
"LC2-09",99,10,9,"Scilla verna",1
"LC2-09",99,10,9,"Thymus praecox subsp. ligusticus",1
"LC2-09",100,10,10,"Anthyllis vulneraria",1
"LC2-09",100,10,10,"Helianthemum canum",1
"LC2-09",100,10,10,"Koeleria vallesiana",1
"LC2-09",100,10,10,"Scilla verna",1
"LC2-19",1,1,1,"Genista legionensis",1
"LC2-19",1,1,1,"Helianthemum canum",1
"LC2-19",2,1,2,"Helianthemum canum",1
"LC2-19",2,1,2,"Thymus praecox subsp. ligusticus",1
"LC2-19",3,1,3,"Anthyllis vulneraria",1
"LC2-19",3,1,3,"Helianthemum canum",1
"LC2-19",3,1,3,"Scilla verna",1
"LC2-19",4,1,4,"Anthyllis vulneraria",1
"LC2-19",4,1,4,"Helianthemum canum",1
"LC2-19",5,1,5,"Carex sempervirens",1
"LC2-19",5,1,5,"Helianthemum canum",1
"LC2-19",5,1,5,"Thymus praecox subsp. ligusticus",1
"LC2-19",6,1,6,"Carex sempervirens",1
"LC2-19",6,1,6,"Helianthemum canum",1
"LC2-19",6,1,6,"Koeleria vallesiana",1
"LC2-19",6,1,6,"Saxifraga conifera",1
"LC2-19",6,1,6,"Scilla verna",1
"LC2-19",7,1,7,"Helianthemum canum",1
"LC2-19",7,1,7,"Koeleria vallesiana",1
"LC2-19",7,1,7,"Scilla verna",1
"LC2-19",8,1,8,"Helianthemum canum",1
"LC2-19",8,1,8,"Koeleria vallesiana",1
"LC2-19",8,1,8,"Scilla verna",1
"LC2-19",9,1,9,"Festuca gr. rubra",1
"LC2-19",9,1,9,"Helianthemum canum",1
"LC2-19",9,1,9,"Koeleria vallesiana",1
"LC2-19",9,1,9,"Saxifraga conifera",1
"LC2-19",10,1,10,"Festuca gr. rubra",1
"LC2-19",10,1,10,"Helianthemum canum",1
"LC2-19",10,1,10,"Saxifraga conifera",1
"LC2-19",10,1,10,"Scilla verna",1
"LC2-19",11,2,1,"Scilla verna",1
"LC2-19",12,2,2,"Koeleria vallesiana",1
"LC2-19",13,2,3,"Helianthemum canum",1
"LC2-19",13,2,3,"Koeleria vallesiana",1
"LC2-19",13,2,3,"Saxifraga conifera",1
"LC2-19",13,2,3,"Scilla verna",1
"LC2-19",14,2,4,"Helianthemum canum",1
"LC2-19",14,2,4,"Scilla verna",1
"LC2-19",15,2,5,"Androsace villosa",1
"LC2-19",15,2,5,"Carex sempervirens",1
"LC2-19",15,2,5,"Helianthemum canum",1
"LC2-19",15,2,5,"Scilla verna",1
"LC2-19",16,2,6,"Carex sempervirens",1
"LC2-19",16,2,6,"Helianthemum canum",1
"LC2-19",16,2,6,"Saxifraga conifera",1
"LC2-19",17,2,7,"Carex sempervirens",1
"LC2-19",17,2,7,"Helianthemum canum",1
"LC2-19",17,2,7,"Koeleria vallesiana",1
"LC2-19",17,2,7,"Scilla verna",1
"LC2-19",18,2,8,"Euphrasia salisburgensis",1
"LC2-19",18,2,8,"Helianthemum canum",1
"LC2-19",18,2,8,"Koeleria vallesiana",1
"LC2-19",19,2,9,"Euphrasia salisburgensis",1
"LC2-19",19,2,9,"Helianthemum canum",1
"LC2-19",19,2,9,"Saxifraga conifera",1
"LC2-19",20,2,10,"Helianthemum canum",1
"LC2-19",20,2,10,"Saxifraga conifera",1
"LC2-19",21,3,1,"Euphrasia salisburgensis",1
"LC2-19",21,3,1,"Helianthemum canum",1
"LC2-19",21,3,1,"Jurinea humilis",1
"LC2-19",21,3,1,"Saxifraga conifera",1
"LC2-19",21,3,1,"Sesleria caerulea",1
"LC2-19",22,3,2,"Helianthemum canum",1
"LC2-19",22,3,2,"Koeleria vallesiana",1
"LC2-19",23,3,3,"Helianthemum canum",1
"LC2-19",23,3,3,"Koeleria vallesiana",1
"LC2-19",24,3,4,"Androsace villosa",1
"LC2-19",24,3,4,"Carex sempervirens",1
"LC2-19",24,3,4,"Helianthemum canum",1
"LC2-19",24,3,4,"Koeleria vallesiana",1
"LC2-19",25,3,5,"Androsace villosa",1
"LC2-19",25,3,5,"Carex sempervirens",1
"LC2-19",25,3,5,"Helianthemum canum",1
"LC2-19",25,3,5,"Saxifraga conifera",1
"LC2-19",26,3,6,"Euphrasia salisburgensis",1
"LC2-19",26,3,6,"Helianthemum canum",1
"LC2-19",26,3,6,"Koeleria vallesiana",1
"LC2-19",26,3,6,"Lotus corniculatus",1
"LC2-19",26,3,6,"Saxifraga conifera",1
"LC2-19",27,3,7,"Helianthemum canum",1
"LC2-19",27,3,7,"Saxifraga conifera",1
"LC2-19",28,3,8,"Helianthemum canum",1
"LC2-19",28,3,8,"Saxifraga conifera",1
"LC2-19",28,3,8,"Scilla verna",1
"LC2-19",29,3,9,"Helianthemum canum",1
"LC2-19",29,3,9,"Koeleria vallesiana",1
"LC2-19",29,3,9,"Saxifraga conifera",1
"LC2-19",30,3,10,"Androsace villosa",1
"LC2-19",30,3,10,"Anthyllis vulneraria",1
"LC2-19",30,3,10,"Helianthemum canum",1
"LC2-19",30,3,10,"Saxifraga conifera",1
"LC2-19",30,3,10,"Scilla verna",1
"LC2-19",31,4,1,"Euphrasia salisburgensis",1
"LC2-19",31,4,1,"Helianthemum canum",1
"LC2-19",31,4,1,"Minuartia verna",1
"LC2-19",31,4,1,"Saxifraga conifera",1
"LC2-19",31,4,1,"Sesleria caerulea",1
"LC2-19",33,4,3,"Euphrasia salisburgensis",1
"LC2-19",33,4,3,"Helianthemum canum",1
"LC2-19",33,4,3,"Koeleria vallesiana",1
"LC2-19",33,4,3,"Scilla verna",1
"LC2-19",34,4,4,"Koeleria vallesiana",1
"LC2-19",35,4,5,"Androsace villosa",1
"LC2-19",35,4,5,"Helianthemum canum",1
"LC2-19",35,4,5,"Koeleria vallesiana",1
"LC2-19",36,4,6,"Anthyllis vulneraria",1
"LC2-19",36,4,6,"Helianthemum canum",1
"LC2-19",36,4,6,"Koeleria vallesiana",1
"LC2-19",36,4,6,"Saxifraga conifera",1
"LC2-19",37,4,7,"Androsace villosa",1
"LC2-19",37,4,7,"Helianthemum canum",1
"LC2-19",37,4,7,"Koeleria vallesiana",1
"LC2-19",37,4,7,"Saxifraga conifera",1
"LC2-19",38,4,8,"Koeleria vallesiana",1
"LC2-19",38,4,8,"Saxifraga conifera",1
"LC2-19",38,4,8,"Thymus praecox subsp. ligusticus",1
"LC2-19",39,4,9,"Androsace villosa",1
"LC2-19",39,4,9,"Anthyllis vulneraria",1
"LC2-19",39,4,9,"Helianthemum canum",1
"LC2-19",39,4,9,"Koeleria vallesiana",1
"LC2-19",39,4,9,"Scilla verna",1
"LC2-19",39,4,9,"Thymus praecox subsp. ligusticus",1
"LC2-19",40,4,10,"Androsace villosa",1
"LC2-19",40,4,10,"Anthyllis vulneraria",1
"LC2-19",40,4,10,"Helianthemum canum",1
"LC2-19",40,4,10,"Koeleria vallesiana",1
"LC2-19",40,4,10,"Thymus praecox subsp. ligusticus",1
"LC2-19",41,5,1,"Euphrasia salisburgensis",1
"LC2-19",41,5,1,"Genista legionensis",1
"LC2-19",41,5,1,"Helianthemum canum",1
"LC2-19",41,5,1,"Scilla verna",1
"LC2-19",41,5,1,"Thymus praecox subsp. ligusticus",1
"LC2-19",42,5,2,"Euphrasia salisburgensis",1
"LC2-19",42,5,2,"Genista legionensis",1
"LC2-19",42,5,2,"Helianthemum canum",1
"LC2-19",43,5,3,"Euphrasia salisburgensis",1
"LC2-19",43,5,3,"Helianthemum canum",1
"LC2-19",43,5,3,"Koeleria vallesiana",1
"LC2-19",44,5,4,"Anthyllis vulneraria",1
